Record_ID,Article_Link,Theme,Tone
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_MILITARY_TITLE_OFFICER,2365","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_OFFICER,2365","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"APPOINTMENT,4091","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_THERAPISTS,1390","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_THERAPISTS,3170","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"WB_1614_NUTRITIONAL_PROGRAMS,1772","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"WB_1609_FOOD_AND_IN_KIND_TRANSFERS,1772","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"WB_1615_THERAPEUTIC,1772","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"WB_1466_SOCIAL_ASSISTANCE,1772","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"WB_697_SOCIAL_PROTECTION_AND_LABOR,1772","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"EPU_CATS_HEALTHCARE,538","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"EPU_CATS_HEALTHCARE,2708","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"CRISISLEX_C03_WELLBEING_HEALTH,862","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"CRISISLEX_C03_WELLBEING_HEALTH,1951","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"CRISISLEX_C03_WELLBEING_HEALTH,2984","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"CRISISLEX_C03_WELLBEING_HEALTH,4790","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_DISEASE_ADHD,763","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_DISEASE_ADHD,2929","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"CRISISLEX_T11_UPDATESSYMPATHY,1425","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"CRISISLEX_T11_UPDATESSYMPATHY,3761","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"WB_1305_HEALTH_SERVICES_DELIVERY,136","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_CHILDREN,797","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_CHILDREN,1434","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_CHILDREN,2216","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_CHILDREN,3770","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,"TAX_FNCACT_CHILDREN,4308","1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260831150000-618,https://bubblear.com/blackbird-health-expands-pediatric-mental-health-care-across-pennsylvania-with-pittsburgh-area-launch/33095/,,"1.96353436185133,4.06732117812062,2.10378681626928,6.1711079943899,20.1963534361851,1.26227208976157,636"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"TAX_ETHNICITY_AMERICANS,2393","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"TAX_ETHNICITY_AMERICANS,2906","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"TAX_ETHNICITY_AMERICANS,4043","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"TAX_ETHNICITY_AMERICANS,4304","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"EPU_CATS_NATIONAL_SECURITY,5777","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"ECON_MONEYLAUNDERING,4116","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2076_MONEY_LAUNDERING,4116","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CORRUPTION,2580","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CORRUPTION,2798","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CORRUPTION,2950","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CORRUPTION,3219","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CORRUPTION,3455","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CORRUPTION,3755","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2019_ANTI_CORRUPTION_LEGISLATION,2580","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2019_ANTI_CORRUPTION_LEGISLATION,2798","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2019_ANTI_CORRUPTION_LEGISLATION,2950","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2019_ANTI_CORRUPTION_LEGISLATION,3219","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2019_ANTI_CORRUPTION_LEGISLATION,3455","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2019_ANTI_CORRUPTION_LEGISLATION,3755","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_696_PUBLIC_SECTOR_MANAGEMENT,2580","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_696_PUBLIC_SECTOR_MANAGEMENT,2798","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_696_PUBLIC_SECTOR_MANAGEMENT,2950","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_696_PUBLIC_SECTOR_MANAGEMENT,3219","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_696_PUBLIC_SECTOR_MANAGEMENT,3455","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_696_PUBLIC_SECTOR_MANAGEMENT,3755","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_831_GOVERNANCE,2580","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_831_GOVERNANCE,2798","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_831_GOVERNANCE,2950","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_831_GOVERNANCE,3219","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_831_GOVERNANCE,3455","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_831_GOVERNANCE,3755","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_832_ANTI_CORRUPTION,2580","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_832_ANTI_CORRUPTION,2798","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_832_ANTI_CORRUPTION,2950","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_832_ANTI_CORRUPTION,3219","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_832_ANTI_CORRUPTION,3455","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_832_ANTI_CORRUPTION,3755","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2020_BRIBERY_FRAUD_AND_COLLUSION,2580","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2020_BRIBERY_FRAUD_AND_COLLUSION,2798","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2020_BRIBERY_FRAUD_AND_COLLUSION,2950","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2020_BRIBERY_FRAUD_AND_COLLUSION,3219","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2020_BRIBERY_FRAUD_AND_COLLUSION,3455","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2020_BRIBERY_FRAUD_AND_COLLUSION,3755","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CRIME_CARTELS,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"ORGANIZED_CRIME,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_1743_ANTICARTEL_ENFORCEMENT,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_1921_PRIVATE_SECTOR_DEVELOPMENT,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2446_CARTELS,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_406_COMPETITION_POLICY,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2101_ANTITRUST,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2445_NON_STATE_SECURITY_ACTORS,4140","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"ARMEDCONFLICT,3339","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"ARMEDCONFLICT,4354","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2453_ORGANIZED_CRIME,2134","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2453_ORGANIZED_CRIME,4026","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2433_CONFLICT_AND_VIOLENCE,2134","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2433_CONFLICT_AND_VIOLENCE,4026","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2134","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,4026","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WATER_SECURITY,5998","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"UNGP_CLEAN_WATER_SANITATION,5998","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"DRUG_TRADE,4132","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_1331_HEALTH_TECHNOLOGIES,4132","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_1350_PHARMACEUTICALS,4132","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_2456_DRUGS_AND_NARCOTICS,4132","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"SOC_GENERALCRIME,2188","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"CRISISLEX_T11_UPDATESSYMPATHY,6436","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"SECURITY_SERVICES,3642","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_1920_FINANCIAL_SECTOR_DEVELOPMENT,3642","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
20260829231500-241,https://www.timesleader.com/news/1753529/capitol-roundup-property-tax-rent-rebate-program-delivers-more-than-1-1-bilion-in-rebates,"WB_328_FINANCIAL_INTEGRITY,3642","-4.8780487804878,3.51219512195122,8.39024390243902,11.9024390243902,21.1707317073171,1.07317073170732,879"
